Date,Adj Close,Close,High,Low,Open,Volume
2025-10-01,6500.27978515625,6500.27978515625,6507.02978515625,6317.7900390625,6321.7998046875,0
2025-10-02,6626.3798828125,6626.3798828125,6643.7099609375,6573.10009765625,6633.3701171875,0
2025-10-03,6583.740234375,6583.740234375,6683.43994140625,6547.39990234375,6655.06982421875,0
2025-10-06,6774.06005859375,6774.06005859375,6881.91015625,6773.259765625,6852.72021484375,0
2025-10-07,6634.759765625,6634.759765625,6847.509765625,6622.6298828125,6837.669921875,0
2025-10-08,6860.2001953125,6860.2001953125,6867.08984375,6624.06982421875,6625.2900390625,0
2025-10-09,6840.2001953125,6840.2001953125,6869.080078125,6776.830078125,6845.39013671875,0
2025-10-10,6407.60009765625,6407.60009765625,6867.85986328125,6403.240234375,6853.43017578125,0
2025-10-13,6723.47021484375,6723.47021484375,6742.3701171875,6612.8798828125,6662.89013671875,0
2025-10-14,6570.330078125,6570.330078125,6706.4501953125,6532.740234375,6582.330078125,0
2025-10-15,6767.06005859375,6767.06005859375,6780.72998046875,6632.14013671875,6723.009765625,0
2025-10-16,6800.02001953125,6800.02001953125,6880.56982421875,6727.9599609375,6848.22021484375,0
2025-10-17,6777.97998046875,6777.97998046875,6812.27978515625,6673.580078125,6742.02978515625,0
2025-10-20,6885.02978515625,6885.02978515625,6935.64990234375,6855.18017578125,6858.6298828125,0
2025-10-21,6839.27001953125,6839.27001953125,6875.72998046875,6793.1201171875,6864.240234375,0
2025-10-22,6677.56982421875,6677.56982421875,6819.83984375,6547.3701171875,6764.43994140625,0
2025-10-23,6847.39013671875,6847.39013671875,6861.4599609375,6648.330078125,6648.330078125,0
2025-10-24,6976.93994140625,6976.93994140625,7021.3798828125,6961.16015625,6970.16015625,0
2025-10-27,7167.97998046875,7167.97998046875,7175.52978515625,7083.10009765625,7103.56005859375,0
2025-10-28,7194.7099609375,7194.7099609375,7223.77001953125,7136.3798828125,7158.16015625,0
2025-10-29,7327.93017578125,7327.93017578125,7392.64013671875,7257.81982421875,7342.5400390625,0
2025-10-30,7216.0,7216.0,7351.0498046875,7213.39990234375,7283.08984375,0
2025-10-31,7228.66015625,7228.66015625,7345.91015625,7171.740234375,7284.330078125,0
2025-11-03,7270.97021484375,7270.97021484375,7353.6298828125,7248.68994140625,7342.7998046875,0
2025-11-04,6979.56982421875,6979.56982421875,7190.58984375,6972.3701171875,7074.4501953125,0
2025-11-05,7190.27001953125,7190.27001953125,7277.81982421875,7022.9501953125,7024.27978515625,0
2025-11-06,7018.39013671875,7018.39013671875,7226.06005859375,6974.1201171875,7195.22998046875,0
2025-11-07,6947.35986328125,6947.35986328125,6949.14990234375,6688.83984375,6917.75,0
2025-11-10,7156.9501953125,7156.9501953125,7178.35009765625,7066.47998046875,7136.66015625,0
2025-11-11,6979.7001953125,6979.7001953125,7099.81005859375,6965.759765625,7077.3798828125,0
2025-11-12,7082.1298828125,7082.1298828125,7130.5498046875,7035.27001953125,7112.16015625,0
2025-11-13,6818.740234375,6818.740234375,7008.43994140625,6750.1201171875,7003.169921875,0
2025-11-14,6811.2001953125,6811.2001953125,6911.919921875,6587.83984375,6634.93994140625,0
2025-11-17,6705.740234375,6705.740234375,6886.6298828125,6631.31982421875,6756.56005859375,0
2025-11-18,6551.02978515625,6551.02978515625,6651.58984375,6479.68017578125,6622.009765625,0
2025-11-19,6670.02978515625,6670.02978515625,6751.81982421875,6552.97021484375,6577.27978515625,0
2025-11-20,6352.06982421875,6352.06982421875,6882.990234375,6327.7900390625,6863.1201171875,0
2025-11-21,6406.43017578125,6406.43017578125,6505.8798828125,6160.0498046875,6351.0498046875,0
2025-11-24,6703.2001953125,6703.2001953125,6733.02978515625,6475.39013671875,6494.85986328125,0
2025-11-25,6714.18017578125,6714.18017578125,6730.9599609375,6457.2998046875,6617.14013671875,0
2025-11-26,6899.4599609375,6899.4599609375,6958.93017578125,6790.27978515625,6801.5498046875,0
2025-11-28,7025.14990234375,7025.14990234375,7028.14013671875,6907.7998046875,6926.91015625,0
2025-12-01,7020.52978515625,7020.52978515625,7081.1201171875,6920.669921875,6945.2001953125,0
2025-12-02,7149.47021484375,7149.47021484375,7211.14013671875,7057.31005859375,7098.60986328125,0
2025-12-03,7280.509765625,7280.509765625,7284.35986328125,7099.81005859375,7164.81982421875,0
2025-12-04,7215.97021484375,7215.97021484375,7267.35986328125,7180.77978515625,7238.72998046875,0
2025-12-05,7294.83984375,7294.83984375,7377.2998046875,7282.2900390625,7303.06005859375,0
2025-12-08,7375.22021484375,7375.22021484375,7410.5,7302.7001953125,7358.16015625,0
2025-12-09,7372.509765625,7372.509765625,7386.4501953125,7299.9599609375,7325.830078125,0
2025-12-10,7467.490234375,7467.490234375,7490.27978515625,7333.4599609375,7369.72998046875,0
2025-12-11,7411.47998046875,7411.47998046875,7419.6201171875,7208.22998046875,7353.080078125,0
2025-12-12,7033.56982421875,7033.56982421875,7331.3798828125,7003.39990234375,7297.85009765625,0
2025-12-15,6990.41015625,6990.41015625,7125.9599609375,6971.39990234375,7096.27001953125,0
2025-12-16,6958.43994140625,6958.43994140625,7019.10986328125,6888.6201171875,6977.89990234375,0
2025-12-17,6695.31005859375,6695.31005859375,7005.080078125,6680.68017578125,6993.10009765625,0
2025-12-18,6863.6298828125,6863.6298828125,6970.18994140625,6831.72998046875,6938.919921875,0
2025-12-19,7067.8701171875,7067.8701171875,7095.009765625,6942.4599609375,6942.4599609375,0
2025-12-22,7145.56982421875,7145.56982421875,7206.39013671875,7120.0400390625,7204.02001953125,0
2025-12-23,7184.5400390625,7184.5400390625,7186.39013671875,7091.4599609375,7118.39013671875,0
2025-12-24,7204.3701171875,7204.3701171875,7212.5498046875,7173.27001953125,7191.72021484375,0
2025-12-26,7207.64013671875,7207.64013671875,7233.06005859375,7188.580078125,7229.66015625,0
2025-12-29,7178.27001953125,7178.27001953125,7205.22021484375,7098.77001953125,7116.14990234375,0
2025-12-30,7169.10009765625,7169.10009765625,7229.759765625,7167.02001953125,7206.0498046875,0
2025-12-31,7083.1298828125,7083.1298828125,7193.5,7082.64990234375,7184.85009765625,0
2026-01-02,7367.47021484375,7367.47021484375,7418.25,7286.33984375,7288.669921875,0
2026-01-05,7446.4501953125,7446.4501953125,7577.27978515625,7415.7001953125,7570.43994140625,0
2026-01-06,7650.93017578125,7650.93017578125,7665.77001953125,7521.9501953125,7542.60986328125,0
2026-01-07,7574.8701171875,7574.8701171875,7601.06005859375,7512.85986328125,7554.77978515625,0
2026-01-08,7436.10009765625,7436.10009765625,7548.31005859375,7372.7900390625,7543.25,0
2026-01-09,7638.77978515625,7638.77978515625,7678.89013671875,7467.830078125,7471.330078125,0
2026-01-12,7674.83984375,7674.83984375,7703.14013671875,7568.06982421875,7574.240234375,0
2026-01-13,7747.990234375,7747.990234375,7825.8798828125,7715.8798828125,7725.080078125,0
2026-01-14,7701.47021484375,7701.47021484375,7707.3798828125,7598.509765625,7688.5,0
2026-01-15,7837.2998046875,7837.2998046875,7998.1201171875,7833.9501953125,7960.9599609375,0
2026-01-16,7927.41015625,7927.41015625,8008.4599609375,7885.91015625,7972.8701171875,0
