Date,Adj Close,Close,High,Low,Open,Volume
2025-10-01,71.63282775878906,75.05000305175781,77.75,74.9000015258789,77.4000015258789,22497580
2025-10-02,70.82151794433594,74.19999694824219,75.25,73.69999694824219,73.75,20235900
2025-10-03,71.82372283935547,75.25,75.94999694824219,73.69999694824219,74.0,24836420
2025-10-06,70.20112609863281,73.55000305175781,74.25,72.94999694824219,73.3499984741211,20712160
2025-10-07,71.34648895263672,74.75,75.30000305175781,72.9000015258789,73.1500015258789,22724580
2025-10-08,68.91258239746094,72.19999694824219,74.55000305175781,72.0999984741211,74.44999694824219,21926420
2025-10-09,69.19892883300781,72.5,73.6500015258789,72.19999694824219,72.25,22504300
2025-10-10,76.5006103515625,80.1500015258789,80.3499984741211,71.75,72.4000015258789,58967620
2025-10-13,71.6805419921875,75.0999984741211,77.05000305175781,74.69999694824219,76.0,31876580
2025-10-14,73.06452941894531,76.55000305175781,79.55000305175781,74.8499984741211,77.5999984741211,38124800
2025-10-15,71.63282775878906,75.05000305175781,77.44999694824219,73.30000305175781,74.3499984741211,31972740
2025-10-16,72.39639282226562,75.8499984741211,77.55000305175781,72.75,74.0,36159020
2025-10-17,71.06014251708984,74.44999694824219,77.3499984741211,73.8499984741211,76.75,40094360
2025-10-20,68.38763427734375,71.6500015258789,73.3499984741211,71.25,73.3499984741211,20891760
2025-10-21,68.48308563232422,71.75,72.5,71.30000305175781,71.69999694824219,17699380
2025-10-22,70.58290100097656,73.94999694824219,75.9000015258789,71.80000305175781,72.0,34936080
2025-10-23,68.7217025756836,72.0,74.25,71.75,74.0999984741211,23555280
2025-10-24,66.62186431884766,69.80000305175781,70.55000305175781,69.3499984741211,70.25,27381080
2025-10-27,63.090328216552734,66.0999984741211,67.5,65.94999694824219,67.3499984741211,22024480
2025-10-28,61.65863037109375,64.5999984741211,65.80000305175781,64.05000305175781,65.44999694824219,23469180
2025-10-29,60.89505386352539,63.79999923706055,65.5,63.400001525878906,63.849998474121094,29582280
2025-10-30,63.71073913574219,66.75,66.75,64.5,64.9000015258789,35392720
2025-10-31,62.80400085449219,65.80000305175781,66.6500015258789,64.25,64.25,33844980
2025-11-03,61.99269485473633,64.94999694824219,65.6500015258789,63.75,64.0,23038440
2025-11-04,65.81056213378906,68.94999694824219,69.1500015258789,66.55000305175781,67.69999694824219,36453300
2025-11-05,64.47431945800781,67.55000305175781,69.6500015258789,66.5,69.19999694824219,27921060
2025-11-06,68.14901733398438,71.4000015258789,71.8499984741211,68.05000305175781,68.0999984741211,40973920
2025-11-07,68.8648681640625,72.1500015258789,76.05000305175781,72.0999984741211,72.69999694824219,45688640
2025-11-10,64.33114624023438,67.4000015258789,69.69999694824219,67.05000305175781,69.0,29860960
2025-11-11,64.85609436035156,67.94999694824219,69.30000305175781,67.5999984741211,68.30000305175781,23134440
2025-11-12,65.0469970703125,68.1500015258789,69.25,66.9000015258789,66.94999694824219,25965800
2025-11-13,69.10348510742188,72.4000015258789,73.0999984741211,69.1500015258789,69.3499984741211,34726220
