Date,Adj Close,Close,High,Low,Open,Volume
2025-10-01,52.14157485961914,52.43000030517578,52.56999969482422,50.650001525878906,50.8650016784668,93996400
2025-10-02,52.77804946899414,53.06999969482422,53.41999816894531,52.33000183105469,53.404998779296875,89158600
2025-10-03,52.062007904052734,52.349998474121094,53.435001373291016,51.880001068115234,53.220001220703125,103096400
2025-10-06,53.2255744934082,53.52000045776367,53.939998626708984,53.064998626708984,53.70000076293945,82476800
2025-10-07,52.365333557128906,52.654998779296875,54.029998779296875,52.2599983215332,53.849998474121094,100185800
2025-10-08,54.14051055908203,54.439998626708984,54.525001525878906,52.83000183105469,52.86000061035156,86931000
2025-10-09,53.926692962646484,54.224998474121094,54.47999954223633,53.380001068115234,54.439998626708984,87956200
2025-10-10,48.268001556396484,48.53499984741211,54.83000183105469,48.415000915527344,54.3650016784668,238009400
2025-10-13,51.331058502197266,51.6150016784668,51.84000015258789,50.42499923706055,51.029998779296875,114511200
2025-10-14,50.28683090209961,50.564998626708984,51.76499938964844,48.53499984741211,49.8650016784668,147230000
2025-10-15,51.316139221191406,51.599998474121094,52.755001068115234,50.02000045776367,52.06999969482422,127069400
2025-10-16,50.744300842285156,51.025001525878906,53.165000915527344,49.875,52.34000015258789,159344000
2025-10-17,51.708961486816406,51.994998931884766,52.3849983215332,50.060001373291016,50.459999084472656,142274000
2025-10-20,53.64823913574219,53.94499969482422,54.2599983215332,52.775001525878906,52.80500030517578,79928800
2025-10-21,53.588565826416016,53.8849983215332,54.2400016784668,53.334999084472656,53.95000076293945,79811400
2025-10-22,52.01228713989258,52.29999923706055,53.869998931884766,50.790000915527344,53.724998474121094,134380800
2025-10-23,53.31507873535156,53.61000061035156,53.814998626708984,52.040000915527344,52.1349983215332,91245000
2025-10-24,54.97589111328125,55.279998779296875,55.630001068115234,54.76499938964844,54.994998931884766,84387600
2025-10-27,57.894744873046875,58.21500015258789,58.345001220703125,57.1349983215332,57.2599983215332,77489400
2025-10-28,59.217430114746094,59.54499816894531,60.040000915527344,58.529998779296875,58.82500076293945,92239400
2025-10-29,59.97324752807617,60.30500030517578,60.685001373291016,58.77000045776367,60.28499984741211,133060800
2025-10-30,57.22842788696289,57.54499816894531,59.66999816894531,57.51499938964844,59.29499816894531,127234200
2025-10-31,58.03894805908203,58.36000061035156,59.744998931884766,57.689998626708984,59.744998931884766,122666800
2025-11-03,58.83454895019531,59.15999984741211,60.209999084472656,58.540000915527344,60.0,83598000
2025-11-04,55.23446273803711,55.540000915527344,57.70500183105469,55.31999969482422,56.68000030517578,124762800
2025-11-05,56.30852127075195,56.619998931884766,57.5,54.970001220703125,55.34000015258789,109730000
2025-11-06,53.15098571777344,53.44499969482422,56.25,53.060001373291016,56.185001373291016,156461400
2025-11-07,52.59904098510742,52.88999938964844,52.91999816894531,49.97999954223633,52.5099983215332,183589400
2025-11-10,56.044979095458984,56.35499954223633,56.625,54.70500183105469,55.21500015258789,119878800
2025-11-11,55.58253479003906,55.88999938964844,56.209999084472656,54.79999923706055,55.6349983215332,102665600
2025-11-12,55.468170166015625,55.775001525878906,56.77000045776367,54.8650016784668,56.76499938964844,125708400
2025-11-13,52.0421257019043,52.33000183105469,54.939998626708984,51.70000076293945,54.78499984741211,201264400
2025-11-14,52.08190155029297,52.369998931884766,53.54499816894531,49.3849983215332,49.9900016784668,222397600
2025-11-17,50.744300842285156,51.025001525878906,53.314998626708984,50.05500030517578,51.70500183105469,186327000
2025-11-18,48.909454345703125,49.18000030517578,50.66999816894531,47.900001525878906,49.98500061035156,267348000
2025-11-19,49.74980545043945,50.025001525878906,51.57500076293945,48.71500015258789,49.32500076293945,184263600
2025-11-20,46.19446563720703,46.45000076293945,53.540000915527344,46.22999954223633,52.95000076293945,178246300
2025-11-21,47.21879959106445,47.47999954223633,49.099998474121094,45.2400016784668,46.849998474121094,179618600
2025-11-24,50.79899978637695,51.08000183105469,51.45000076293945,48.66999816894531,48.70000076293945,93894200
2025-11-25,51.723880767822266,52.0099983215332,52.36000061035156,49.08000183105469,50.63999938964844,101851900
2025-11-26,53.07639694213867,53.369998931884766,53.86000061035156,52.369998931884766,52.90999984741211,75598100
2025-11-28,54.23996353149414,54.540000915527344,54.61000061035156,53.630001068115234,53.81999969482422,34381600
2025-12-01,53.752662658691406,54.04999923706055,54.650001525878906,52.81999969482422,53.11000061035156,66359600
2025-12-02,54.995784759521484,55.29999923706055,55.7599983215332,54.13999938964844,54.630001068115234,79504400
2025-12-03,55.38364028930664,55.689998626708984,55.880001068115234,54.22999954223633,54.65999984741211,69844900
2025-12-04,55.20462417602539,55.5099983215332,56.04999923706055,54.61000061035156,56.040000915527344,63958000
2025-12-05,55.84110641479492,56.150001525878906,57.08000183105469,55.68000030517578,55.86000061035156,73206000
2025-12-08,55.4930305480957,55.79999923706055,57.040000915527344,55.119998931884766,56.56999969482422,69700000
2025-12-09,55.70187759399414,56.0099983215332,56.220001220703125,55.09000015258789,55.45000076293945,48736000
2025-12-10,56.338356018066406,56.650001525878906,57.09000015258789,54.88999938964844,55.650001525878906,100261100
2025-12-11,55.80133056640625,56.11000061035156,56.15999984741211,53.97999954223633,55.630001068115234,99683900
2025-12-12,52.52942657470703,52.81999969482422,55.52000045776367,52.22999954223633,55.11000061035156,138448500
2025-12-15,51.733829498291016,52.02000045776367,54.060001373291016,51.720001220703125,54.060001373291016,98696300
2025-12-16,52.0421257019043,52.33000183105469,52.77000045776367,51.099998474121094,51.43000030517578,105953700
2025-12-17,49.128238677978516,49.400001525878906,52.79999923706055,49.369998931884766,52.650001525878906,125606200
2025-12-18,51.22663116455078,51.5099983215332,52.459999084472656,50.97999954223633,51.66999816894531,109222100
2025-12-19,53.2255744934082,53.52000045776367,53.63999938964844,52.189998626708984,52.20000076293945,72957800
2025-12-22,53.95155715942383,54.25,54.88999938964844,53.880001068115234,54.810001373291016,64783100
2025-12-23,54.707374572753906,55.0099983215332,55.06999969482422,53.86000061035156,53.970001220703125,48197100
2025-12-24,55.14166259765625,55.36000061035156,55.45000076293945,54.779998779296875,54.869998931884766,25855000
2025-12-26,55.09185791015625,55.310001373291016,55.75,55.11000061035156,55.52000045776367,37244200
2025-12-29,54.27509307861328,54.4900016784668,54.9900016784668,53.91999816894531,54.290000915527344,50635300
2025-12-30,53.88663101196289,54.099998474121094,54.81999969482422,54.040000915527344,54.20000076293945,38976800
2025-12-31,52.5120735168457,52.720001220703125,54.20000076293945,52.63999938964844,54.130001068115234,57199400
2026-01-02,52.14352798461914,52.349998474121094,54.880001068115234,51.61000061035156,54.16999816894531,107226600
2026-01-05,53.38859939575195,53.599998474121094,54.33000183105469,53.290000915527344,53.95000076293945,77968000
2026-01-06,54.79304122924805,55.0099983215332,55.16999816894531,53.7400016784668,53.91999816894531,68915800
2026-01-07,54.95240783691406,55.16999816894531,56.189998626708984,54.77000045776367,54.88999938964844,65588300
2026-01-08,53.97627258300781,54.189998626708984,54.97999954223633,53.5,54.869998931884766,83760300
2026-01-09,55.54008102416992,55.7599983215332,56.099998474121094,53.790000915527344,54.38999938964844,78706300
2026-01-12,55.66957092285156,55.88999938964844,56.34000015258789,54.58000183105469,54.599998474121094,59673900
2026-01-13,55.38071060180664,55.599998474121094,56.5,54.959999084472656,55.90999984741211,88611000
2026-01-14,53.61769485473633,53.83000183105469,54.880001068115234,52.5,54.54999923706055,117421500
2026-01-15,54.16552734375,54.380001068115234,55.83000183105469,54.130001068115234,55.650001525878906,90483000
2026-01-16,53.92647171020508,54.13999938964844,55.459999084472656,53.58000183105469,55.31999969482422,75855900
2026-01-20,50.5299186706543,50.72999954223633,52.560001373291016,50.47999954223633,51.38999938964844,129209100
2026-01-21,52.52203369140625,52.72999954223633,53.79999923706055,50.66999816894531,51.06999969482422,150230100
2026-01-22,53.68741989135742,53.900001525878906,54.33000183105469,53.150001525878906,54.31999969482422,90992300
2026-01-23,54.16552734375,54.380001068115234,55.06999969482422,53.31999969482422,53.59000015258789,78066100
2026-01-26,54.86276626586914,55.08000183105469,55.630001068115234,54.209999084472656,54.470001220703125,58084300
2026-01-27,56.3170051574707,56.540000915527344,56.79999923706055,55.560001373291016,55.97999954223633,51981200
2026-01-28,56.834957122802734,57.060001373291016,58.0099983215332,56.72999954223633,57.70000076293945,76172100
2026-01-29,55.81897735595703,56.040000915527344,57.209999084472656,53.060001373291016,56.95000076293945,122642300
2026-01-30,53.787025451660156,54.0,55.709999084472656,53.31999969482422,55.02000045776367,110170700
